,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2016-04-04 20:00:00+00:00,111.12,12.315002211163147,0.3720011350000332,-0.9999999995931069,-0.03474279558308346,0.24879390987468336,-5.288026541347821,11106.344000000041,-862879.8864999969,1000080.0,1000080.0,0.0,7.289206797922782,1000080.0,1000080.0,1,-1.2425076184182966,151.58255681979125,7.289206797922782,"[{'created': Timestamp('2016-04-01 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'af23ec60991b4090b8276a32c5cbad89'}, {'created': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '2b71dfe6ef2c4742b7b24a107a0a8ac0'}]",2016-04-04 20:00:00+00:00,2016-04,2016-04-04 13:31:00+00:00,10277.343999999925,137200.11350000312,"[{'last_sale_price': 111.12, 'amount': 9000, 'cost_basis': 107.11647192296705, 'sid': Equity(8 [AAPL])}]",0.08097320946025888,-1.678824920121973,0.0,0.0,0,-1.9273622732701543,-873986.2304999969,1000909.0000000001,1000909.0000000001,225,"[{'order_id': 'af23ec60991b4090b8276a32c5cbad89', 'commission': None, 'amount': -100, 'price': 111.06444, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC')}]",0.0
2016-04-05 20:00:00+00:00,109.81,12.287605765554469,0.25404523000003354,-0.9999999996405224,-0.05283647136595937,0.24902541507813397,-5.253417982360231,10975.409500000067,-851904.4769999968,977309.0,977309.0,0.0,7.793251603851443,977309.0,977309.0,1,-1.2425076184182966,151.58255681979125,7.793251603851443,"[{'created': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '2b71dfe6ef2c4742b7b24a107a0a8ac0'}, {'created': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'fccd4ce65d814611b7840852db33ece8'}]",2016-04-05 20:00:00+00:00,2016-04,2016-04-05 13:31:00+00:00,-11795.590499999933,125404.52300000319,"[{'last_sale_price': 109.81, 'amount': 8900, 'cost_basis': 107.11648315892211, 'sid': Equity(8 [AAPL])}]",-0.08597362056846747,-1.6829247512797858,0.0,0.0,0,-1.9319805853811474,-862879.8864999969,1000080.0,1000080.0,226,"[{'order_id': '2b71dfe6ef2c4742b7b24a107a0a8ac0', 'commission': None, 'amount': -100, 'price': 109.755095, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC')}]",0.0
2016-04-06 20:00:00+00:00,110.96000000000001,12.261602788274956,0.35633875000003545,-0.9999999994861094,-0.029209411649483985,0.24987309342082212,-5.121830723726337,11090.352000000072,-840814.1249999967,976448.0000000001,976448.0000000001,0.0,7.199145493704842,976448.0000000001,976448.0000000001,1,-1.2425076184182966,151.58255681979125,7.199145493704842,"[{'created': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'fccd4ce65d814611b7840852db33ece8'}, {'created': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '7405932d6a0947f396a1493f1a6fd2b4'}]",2016-04-06 20:00:00+00:00,2016-04,2016-04-06 13:31:00+00:00,10229.352000000188,135633.87500000338,"[{'last_sale_price': 110.96000000000001, 'amount': 8800, 'cost_basis': 107.11649452255847, 'sid': Equity(8 [AAPL])}]",0.08157083775997398,-1.671679012424844,0.0,0.0,0,-1.9192415324954126,-851904.4769999968,977309.0,977309.0,227,"[{'order_id': 'fccd4ce65d814611b7840852db33ece8', 'commission': None, 'amount': -100, 'price': 110.90452, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC')}]",0.0
2016-04-07 20:00:00+00:00,108.54,12.23482396994384,0.14332348000003403,-0.9999999995824633,-0.04779276742648375,0.2501324149706629,-5.063106101396327,10848.472999999998,-829965.6519999967,944298.0,944298.0,0.0,8.259237359491411,944298.0,944298.0,1,-1.2425076184182966,151.58255681979125,8.259237359491411,"[{'created': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '7405932d6a0947f396a1493f1a6fd2b4'}, {'created': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '2523869d825d4517a4ba68f658de6ca6'}]",2016-04-07 20:00:00+00:00,2016-04,2016-04-07 13:31:00+00:00,-21301.52700000012,114332.34800000326,"[{'last_sale_price': 108.54, 'amount': 8700, 'cost_basis': 107.11650601681134, 'sid': Equity(8 [AAPL])}]",-0.1570516731163184,-1.6821775581341152,0.0,0.0,0,-1.9310851893517442,-840814.1249999967,976448.0000000001,976448.0000000001,228,"[{'order_id': '7405932d6a0947f396a1493f1a6fd2b4', 'commission': None, 'amount': -100, 'price': 108.48573, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC')}]",0.0
2016-04-08 20:00:00+00:00,108.66,12.20833493955758,0.15370815000003457,-0.9999999995291473,-0.04610337144675636,0.24959094456071496,-5.0598050067127485,10860.467000000062,-819105.1849999967,934476.0,934476.0,0.0,8.099760758385672,934476.0,934476.0,1,-1.2425076184182966,151.58255681979125,8.099760758385672,"[{'created': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '2523869d825d4517a4ba68f658de6ca6'}, {'created': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'f9f5d955304143b7bceca2d27f9aa342'}]",2016-04-08 20:00:00+00:00,2016-04,2016-04-08 13:31:00+00:00,1038.4670000000624,115370.81500000332,"[{'last_sale_price': 108.66, 'amount': 8600, 'cost_basis': 107.11651764471831, 'sid': Equity(8 [AAPL])}]",0.00908288002621993,-1.677647056347682,0.0,0.0,0,-1.9259243564934863,-829965.6519999967,944298.0,944298.0,229,"[{'order_id': '2523869d825d4517a4ba68f658de6ca6', 'commission': None, 'amount': -100, 'price': 108.60567, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC')}]",0.0
2016-04-11 20:00:00+00:00,109.02,12.182175160322316,0.18461264000003497,-0.9999999994746942,-0.04923732340914899,0.24906795168273635,-5.065000940677258,10896.449000000022,-808208.7359999967,926670.0,926670.0,0.0,7.822557084989182,926670.0,926670.0,1,-1.2425076184182966,151.58255681979125,7.822557084989182,"[{'created': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'f9f5d955304143b7bceca2d27f9aa342'}, {'created': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'fa96ebb065fa49e38bd5bc0579be335e'}]",2016-04-11 20:00:00+00:00,2016-04,2016-04-11 13:31:00+00:00,3090.4490000000224,118461.26400000334,"[{'last_sale_price': 109.02, 'amount': 8500, 'cost_basis': 107.1165294094242, 'sid': Equity(8 [AAPL])}]",0.02678709515920419,-1.671530620438079,0.0,0.0,0,-1.9189671659286132,-819105.1849999967,934476.0,934476.0,230,"[{'order_id': 'f9f5d955304143b7bceca2d27f9aa342', 'commission': None, 'amount': -100, 'price': 108.96549, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC')}]",0.0
2016-04-12 20:00:00+00:00,110.44,12.157160179708821,0.3052564200000354,-0.9999999993120267,-0.041035183507574735,0.2486928762512962,-5.030098087072222,11038.378000000026,-797170.3579999966,927696.0,927696.0,0.0,7.107385076106165,927696.0,927696.0,1,-1.2425076184182966,151.58255681979125,7.107385076106165,"[{'created': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'fa96ebb065fa49e38bd5bc0579be335e'}, {'created': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '9da616b23a754c3da84fbc803b5ac254'}]",2016-04-12 20:00:00+00:00,2016-04,2016-04-12 13:31:00+00:00,12064.378000000026,130525.64200000337,"[{'last_sale_price': 110.44, 'amount': 8400, 'cost_basis': 107.11654131418611, 'sid': Equity(8 [AAPL])}]",0.10184238790495836,-1.6585803533603574,0.0,0.0,0,-1.9043163446577143,-808208.7359999967,926670.0,926670.0,231,"[{'order_id': 'fa96ebb065fa49e38bd5bc0579be335e', 'commission': None, 'amount': -100, 'price': 110.38477999999999, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC')}]",0.0
2016-04-13 20:00:00+00:00,112.04,12.132315668770477,0.4395994000000363,-0.9999999990185516,-0.018338515779934728,0.2493830326341712,-4.90483097679665,11198.298000000068,-785972.0599999966,929932.0,929932.0,0.0,6.459658152121888,929932.0,929932.0,1,-1.2425076184182966,151.58255681979125,6.459658152121888,"[{'created': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '9da616b23a754c3da84fbc803b5ac254'}, {'created': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'f70061c447b143f08cc7528e46ba60f7'}]",2016-04-13 20:00:00+00:00,2016-04,2016-04-13 13:31:00+00:00,13434.298000000068,143959.94000000344,"[{'last_sale_price': 112.04, 'amount': 8300, 'cost_basis': 107.11655336237887, 'sid': Equity(8 [AAPL])}]",0.10292458856474895,-1.6455982508539064,0.0,0.0,0,-1.8896264554548545,-797170.3579999966,927696.0,927696.0,232,"[{'order_id': '9da616b23a754c3da84fbc803b5ac254', 'commission': None, 'amount': -100, 'price': 111.98398, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC')}]",0.0
2016-04-14 20:00:00+00:00,112.10000000000001,12.106445299925348,0.4445223500000377,-0.999999998905119,-0.016183923805789813,0.2488550476040253,-4.901329156652876,11204.295000000042,-774767.7649999965,919220.0000000001,919220.0000000001,0.0,6.363487556976722,919220.0000000001,919220.0000000001,1,-1.2425076184182966,151.58255681979125,6.363487556976722,"[{'created': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'f70061c447b143f08cc7528e46ba60f7'}, {'created': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'bd9d46ed5c1a4eae852f79b3dce0c2de'}]",2016-04-14 20:00:00+00:00,2016-04,2016-04-14 13:31:00+00:00,492.2950000001583,144452.2350000036,"[{'last_sale_price': 112.10000000000001, 'amount': 8200, 'cost_basis': 107.1165655575008, 'sid': Equity(8 [AAPL])}]",0.0034196666100314577,-1.6417314980935223,0.0,0.0,0,-1.8852162937919277,-785972.0599999966,929932.0,929932.0,233,"[{'order_id': 'f70061c447b143f08cc7528e46ba60f7', 'commission': None, 'amount': -100, 'price': 112.04395000000001, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC')}]",0.0
2016-04-15 20:00:00+00:00,109.85000000000001,12.080544414233348,0.2599664250000371,-0.9999999989471734,-0.01304997184339729,0.24834173186331848,-4.903163766573874,10979.407499999972,-763788.3574999965,889785.0000000001,889785.0000000001,0.0,7.061973893470811,889785.0000000001,889785.0000000001,1,-1.2425076184182966,151.58255681979125,7.061973893470811,"[{'created': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'bd9d46ed5c1a4eae852f79b3dce0c2de'}, {'created': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'cbc3ccc95c1c4e53ad5424f60a873e91'}]",2016-04-15 20:00:00+00:00,2016-04,2016-04-15 13:31:00+00:00,-18455.592500000028,125996.64250000357,"[{'last_sale_price': 109.85000000000001, 'amount': 8100, 'cost_basis': 107.11657790317982, 'sid': Equity(8 [AAPL])}]",-0.12776259571199833,-1.6496098362612097,0.0,0.0,0,-1.894111910388369,-774767.7649999965,919220.0000000001,919220.0000000001,234,"[{'order_id': 'bd9d46ed5c1a4eae852f79b3dce0c2de', 'commission': None, 'amount': -100, 'price': 109.79507500000001, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC')}]",0.0
2016-04-18 20:00:00+00:00,107.48,12.054942781552102,0.06794168500003628,-0.999999998977957,-0.003378791959451566,0.2480154003216531,-4.907507814336915,10742.52600000007,-753045.8314999965,859840.0,859840.0,0.0,8.051375951299923,859840.0,859840.0,1,-1.2425076184182966,151.58255681979125,8.051375951299923,"[{'created': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'cbc3ccc95c1c4e53ad5424f60a873e91'}, {'created': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '5c0f685c8bc644929600c4c0ceecef4e'}]",2016-04-18 20:00:00+00:00,2016-04,2016-04-18 13:31:00+00:00,-19202.474000000046,106794.16850000352,"[{'last_sale_price': 107.48, 'amount': 8000, 'cost_basis': 107.11659040317981, 'sid': Equity(8 [AAPL])}]",-0.15240464840163903,-1.6596357307035414,0.0,0.0,0,-1.9054289494244985,-763788.3574999965,889785.0000000001,889785.0000000001,235,"[{'order_id': 'cbc3ccc95c1c4e53ad5424f60a873e91', 'commission': None, 'amount': -100, 'price': 107.42626, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC')}]",0.0
2016-04-19 20:00:00+00:00,106.91,12.029326213931888,0.02228723000003585,-0.999999998921136,-0.00122419998530654,0.24749625089500452,-4.905834416729255,10685.55449999997,-742360.2769999965,844589.0,844589.0,0.0,8.261758292725334,844589.0,844589.0,1,-1.2425076184182966,151.58255681979125,8.261758292725334,"[{'created': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '5c0f685c8bc644929600c4c0ceecef4e'}, {'created': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'b193b3fa6bb243699bd55baae2016d26'}]",2016-04-19 20:00:00+00:00,2016-04,2016-04-19 13:31:00+00:00,-4565.445500000031,102228.72300000349,"[{'last_sale_price': 106.91, 'amount': 7900, 'cost_basis': 107.11660306140766, 'sid': Equity(8 [AAPL])}]",-0.04274995127659886,-1.65991735822713,0.0,0.0,0,-1.9057275343517528,-753045.8314999965,859840.0,859840.0,236,"[{'order_id': '5c0f685c8bc644929600c4c0ceecef4e', 'commission': None, 'amount': -100, 'price': 106.856545, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC')}]",0.0
2016-04-20 20:00:00+00:00,107.13,12.00422303636258,0.03961266500003613,-0.9999999987756432,0.001664911980024275,0.24698793240507455,-4.900520324991567,10707.543500000029,-731652.7334999965,835614.0,835614.0,0.0,8.037743557115782,835614.0,835614.0,1,-1.2425076184182966,151.58255681979125,8.037743557115782,"[{'created': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-20 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': 'b193b3fa6bb243699bd55baae2016d26'}, {'created': Timestamp('2016-04-20 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-20 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '01b48e9a969f44fc8bd0a7df5c928f3f'}]",2016-04-20 20:00:00+00:00,2016-04,2016-04-20 13:31:00+00:00,1732.5435000000289,103961.26650000352,"[{'last_sale_price': 107.13, 'amount': 7800, 'cost_basis': 107.11661588192047, 'sid': Equity(8 [AAPL])}]",0.01694771732598066,-1.6548688846346156,0.0,0.0,0,-1.8999792488830891,-742360.2769999965,844589.0,844589.0,237,"[{'order_id': 'b193b3fa6bb243699bd55baae2016d26', 'commission': None, 'amount': -100, 'price': 107.07643499999999, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-20 20:00:00+0000', tz='UTC')}]",0.0
2016-04-21 20:00:00+00:00,105.97,11.978873910759912,-0.050921319999964076,-0.9999999987191941,0.011556447861325703,0.2466703059310863,-4.893818147197774,10591.60149999999,-721061.1319999965,815969.0,815969.0,0.0,8.59748530016468,815969.0,815969.0,1,-1.2425076184182966,151.58255681979125,8.59748530016468,"[{'created': Timestamp('2016-04-20 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-21 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '01b48e9a969f44fc8bd0a7df5c928f3f'}, {'created': Timestamp('2016-04-21 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-21 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '777afa7e344346b195ad2c1301d7505a'}]",2016-04-21 20:00:00+00:00,2016-04,2016-04-21 13:31:00+00:00,-9053.39850000001,94907.86800000351,"[{'last_sale_price': 105.97, 'amount': 7700, 'cost_basis': 107.11662886893345, 'sid': Equity(8 [AAPL])}]",-0.08708434212851479,-1.6591003590654336,0.0,0.0,0,-1.9047507409437558,-731652.7334999965,835614.0,835614.0,238,"[{'order_id': '01b48e9a969f44fc8bd0a7df5c928f3f', 'commission': None, 'amount': -100, 'price': 105.91701499999999, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-21 20:00:00+0000', tz='UTC')}]",0.0
2016-04-22 20:00:00+00:00,105.68,11.95381649684202,-0.07330515999996368,-0.999999998660204,0.00842249589893318,0.2461744031579234,-4.896051584470394,10562.616000000038,-710498.5159999965,803168.0,803168.0,0.0,8.667017073279153,803168.0,803168.0,1,-1.2425076184182966,151.58255681979125,8.667017073279153,"[{'created': Timestamp('2016-04-21 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-22 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '777afa7e344346b195ad2c1301d7505a'}, {'created': Timestamp('2016-04-22 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-22 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': '645cc3d25b564525ba94e50f85cf1e2c'}]",2016-04-22 20:00:00+00:00,2016-04,2016-04-22 13:31:00+00:00,-2238.383999999962,92669.48400000355,"[{'last_sale_price': 105.68, 'amount': 7600, 'cost_basis': 107.11664202682817, 'sid': Equity(8 [AAPL])}]",-0.023584809638752757,-1.6577020586751654,0.0,0.0,0,-1.9031449154892948,-721061.1319999965,815969.0,815969.0,239,"[{'order_id': '777afa7e344346b195ad2c1301d7505a', 'commission': None, 'amount': -100, 'price': 105.62716, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-22 20:00:00+0000', tz='UTC')}]",0.0
2016-04-25 20:00:00+00:00,105.08,11.92882026120191,-0.118958699999963,-0.9999999986467435,0.004333667947999276,0.24569672588519298,-4.896692884579899,10502.646000000066,-699995.8699999964,788100.0,788100.0,0.0,8.945097125412483,788100.0,788100.0,1,-1.2425076184182966,151.58255681979125,8.945097125412483,"[{'created': Timestamp('2016-04-22 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-25 20:00:00+0000', tz='UTC'), 'status': 1, 'filled': -100, 'commission': 0.1, 'reason': None, 'id': '645cc3d25b564525ba94e50f85cf1e2c'}, {'created': Timestamp('2016-04-25 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'stop': None, 'limit': None, 'limit_reached': False, 'amount': -100, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-25 20:00:00+0000', tz='UTC'), 'status': 0, 'filled': 0, 'commission': 0, 'reason': None, 'id': 'd09226db0dda4fde9577a21d207ef418'}]",2016-04-25 20:00:00+00:00,2016-04,2016-04-25 13:31:00+00:00,-4565.353999999934,88104.13000000361,"[{'last_sale_price': 105.08, 'amount': 7500, 'cost_basis': 107.1166553601615, 'sid': Equity(8 [AAPL])}]",-0.04926491227683705,-1.658590525405796,0.0,0.0,0,-1.9041318494492825,-710498.5159999965,803168.0,803168.0,240,"[{'order_id': '645cc3d25b564525ba94e50f85cf1e2c', 'commission': None, 'amount': -100, 'price': 105.02746, 'sid': Equity(8 [AAPL]), 'dt': Timestamp('2016-04-25 20:00:00+0000', tz='UTC')}]",0.0
